sample_numb,date,time,do_conc_mg_l,temp_c,loggerID,month,season
436,2021-09-22,23:15:00,9.61,16.04,20078576,9,fall
437,2021-09-22,23:20:00,9.6,16.02,20078576,9,fall
438,2021-09-22,23:25:00,9.63,16.02,20078576,9,fall
439,2021-09-22,23:30:00,9.59,16,20078576,9,fall
440,2021-09-22,23:35:00,9.55,15.98,20078576,9,fall
441,2021-09-22,23:40:00,9.58,15.96,20078576,9,fall
442,2021-09-22,23:45:00,9.43,15.96,20078576,9,fall
443,2021-09-22,23:50:00,9.53,15.94,20078576,9,fall
444,2021-09-22,23:55:00,9.52,15.92,20078576,9,fall
445,2021-09-23,00:00:00,9.57,15.9,20078576,9,fall
446,2021-09-23,00:05:00,9.57,15.88,20078576,9,fall
447,2021-09-23,00:10:00,9.55,15.86,20078576,9,fall
448,2021-09-23,00:15:00,9.56,15.84,20078576,9,fall
449,2021-09-23,00:20:00,9.46,15.84,20078576,9,fall
450,2021-09-23,00:25:00,9.37,15.82,20078576,9,fall
451,2021-09-23,00:30:00,9.32,15.86,20078576,9,fall
452,2021-09-23,00:35:00,9.35,15.92,20078576,9,fall
453,2021-09-23,00:40:00,9.4,15.9,20078576,9,fall
454,2021-09-23,00:45:00,9.58,15.92,20078576,9,fall
455,2021-09-23,00:50:00,9.43,15.92,20078576,9,fall
456,2021-09-23,00:55:00,9.38,15.92,20078576,9,fall
457,2021-09-23,01:00:00,9.38,15.92,20078576,9,fall
458,2021-09-23,01:05:00,9.49,15.92,20078576,9,fall
459,2021-09-23,01:10:00,9.54,15.88,20078576,9,fall
460,2021-09-23,01:15:00,9.59,15.84,20078576,9,fall
461,2021-09-23,01:20:00,9.6,15.82,20078576,9,fall
462,2021-09-23,01:25:00,9.63,15.82,20078576,9,fall
463,2021-09-23,01:30:00,9.64,15.8,20078576,9,fall
464,2021-09-23,01:35:00,9.65,15.82,20078576,9,fall
465,2021-09-23,01:40:00,9.64,15.86,20078576,9,fall
466,2021-09-23,01:45:00,9.64,15.88,20078576,9,fall
467,2021-09-23,01:50:00,9.64,15.9,20078576,9,fall
468,2021-09-23,01:55:00,9.63,15.92,20078576,9,fall
469,2021-09-23,02:00:00,9.6,15.94,20078576,9,fall
470,2021-09-23,02:05:00,9.61,15.94,20078576,9,fall
471,2021-09-23,02:10:00,9.61,15.94,20078576,9,fall
472,2021-09-23,02:15:00,9.61,15.96,20078576,9,fall
473,2021-09-23,02:20:00,9.61,15.96,20078576,9,fall
474,2021-09-23,02:25:00,9.6,15.96,20078576,9,fall
475,2021-09-23,02:30:00,9.61,15.96,20078576,9,fall
476,2021-09-23,02:35:00,9.6,15.96,20078576,9,fall
477,2021-09-23,02:40:00,9.59,15.94,20078576,9,fall
478,2021-09-23,02:45:00,9.6,15.94,20078576,9,fall
479,2021-09-23,02:50:00,9.61,15.94,20078576,9,fall
480,2021-09-23,02:55:00,9.6,15.92,20078576,9,fall
481,2021-09-23,03:00:00,9.54,15.92,20078576,9,fall
482,2021-09-23,03:05:00,9.6,15.88,20078576,9,fall
483,2021-09-23,03:10:00,9.51,15.86,20078576,9,fall
484,2021-09-23,03:15:00,9.6,15.82,20078576,9,fall
485,2021-09-23,03:20:00,9.6,15.82,20078576,9,fall
486,2021-09-23,03:25:00,9.6,15.84,20078576,9,fall
487,2021-09-23,03:30:00,9.59,15.82,20078576,9,fall
488,2021-09-23,03:35:00,9.58,15.82,20078576,9,fall
489,2021-09-23,03:40:00,9.58,15.82,20078576,9,fall
490,2021-09-23,03:45:00,9.59,15.84,20078576,9,fall
491,2021-09-23,03:50:00,9.58,15.86,20078576,9,fall
492,2021-09-23,03:55:00,9.57,15.86,20078576,9,fall
493,2021-09-23,04:00:00,9.57,15.88,20078576,9,fall
494,2021-09-23,04:05:00,9.56,15.88,20078576,9,fall
495,2021-09-23,04:10:00,9.56,15.9,20078576,9,fall
496,2021-09-23,04:15:00,9.56,15.9,20078576,9,fall
497,2021-09-23,04:20:00,9.56,15.92,20078576,9,fall
498,2021-09-23,04:25:00,9.55,15.92,20078576,9,fall
499,2021-09-23,04:30:00,9.55,15.92,20078576,9,fall
500,2021-09-23,04:35:00,9.56,15.92,20078576,9,fall
501,2021-09-23,04:40:00,9.55,15.92,20078576,9,fall
502,2021-09-23,04:45:00,9.55,15.92,20078576,9,fall
503,2021-09-23,04:50:00,9.55,15.9,20078576,9,fall
504,2021-09-23,04:55:00,9.53,15.88,20078576,9,fall
505,2021-09-23,05:00:00,9.55,15.88,20078576,9,fall
506,2021-09-23,05:05:00,9.54,15.88,20078576,9,fall
507,2021-09-23,05:10:00,9.55,15.86,20078576,9,fall
508,2021-09-23,05:15:00,9.54,15.86,20078576,9,fall
509,2021-09-23,05:20:00,9.56,15.86,20078576,9,fall
510,2021-09-23,05:25:00,9.55,15.86,20078576,9,fall
511,2021-09-23,05:30:00,9.54,15.84,20078576,9,fall
512,2021-09-23,05:35:00,9.56,15.84,20078576,9,fall
513,2021-09-23,05:40:00,9.57,15.86,20078576,9,fall
514,2021-09-23,05:45:00,9.56,15.88,20078576,9,fall
515,2021-09-23,05:50:00,9.54,15.86,20078576,9,fall
516,2021-09-23,05:55:00,9.54,15.86,20078576,9,fall
517,2021-09-23,06:00:00,9.53,15.84,20078576,9,fall
518,2021-09-23,06:05:00,9.55,15.82,20078576,9,fall
519,2021-09-23,06:10:00,9.54,15.82,20078576,9,fall
520,2021-09-23,06:15:00,9.55,15.82,20078576,9,fall
521,2021-09-23,06:20:00,9.55,15.8,20078576,9,fall
522,2021-09-23,06:25:00,9.55,15.8,20078576,9,fall
523,2021-09-23,06:30:00,9.55,15.82,20078576,9,fall
524,2021-09-23,06:35:00,9.54,15.82,20078576,9,fall
525,2021-09-23,06:40:00,9.54,15.82,20078576,9,fall
526,2021-09-23,06:45:00,9.56,15.8,20078576,9,fall
527,2021-09-23,06:50:00,9.54,15.8,20078576,9,fall
528,2021-09-23,06:55:00,9.57,15.8,20078576,9,fall
529,2021-09-23,07:00:00,9.57,15.82,20078576,9,fall
530,2021-09-23,07:05:00,9.56,15.82,20078576,9,fall
531,2021-09-23,07:10:00,9.56,15.84,20078576,9,fall
532,2021-09-23,07:15:00,9.57,15.86,20078576,9,fall
533,2021-09-23,07:20:00,9.56,15.9,20078576,9,fall
534,2021-09-23,07:25:00,9.56,15.92,20078576,9,fall
535,2021-09-23,07:30:00,9.56,15.9,20078576,9,fall
536,2021-09-23,07:35:00,9.56,15.94,20078576,9,fall
537,2021-09-23,07:40:00,9.56,15.94,20078576,9,fall
538,2021-09-23,07:45:00,9.56,15.98,20078576,9,fall
539,2021-09-23,07:50:00,9.56,15.98,20078576,9,fall
540,2021-09-23,07:55:00,9.56,16,20078576,9,fall
541,2021-09-23,08:00:00,9.55,16.02,20078576,9,fall
542,2021-09-23,08:05:00,9.55,16.04,20078576,9,fall
543,2021-09-23,08:10:00,9.57,16.06,20078576,9,fall
544,2021-09-23,08:15:00,9.57,16.08,20078576,9,fall
545,2021-09-23,08:20:00,9.58,16.08,20078576,9,fall
546,2021-09-23,08:25:00,9.57,16.12,20078576,9,fall
547,2021-09-23,08:30:00,9.66,16.56,20078576,9,fall
548,2021-09-23,08:35:00,9.67,16.7,20078576,9,fall
549,2021-09-23,08:40:00,9.6,17,20078576,9,fall
550,2021-09-23,08:45:00,9.54,17.32,20078576,9,fall
551,2021-09-23,08:50:00,9.49,17.64,20078576,9,fall
552,2021-09-23,08:55:00,9.4,17.94,20078576,9,fall
553,2021-09-23,09:00:00,9.34,18.22,20078576,9,fall
554,2021-09-23,09:05:00,9.28,18.46,20078576,9,fall
555,2021-09-23,09:10:00,9.23,18.66,20078576,9,fall
556,2021-09-23,09:15:00,9.17,18.84,20078576,9,fall
557,2021-09-23,09:20:00,9.14,19,20078576,9,fall
558,2021-09-23,09:25:00,9.11,19.14,20078576,9,fall
559,2021-09-23,09:30:00,9.07,19.28,20078576,9,fall
560,2021-09-23,09:35:00,9.05,19.4,20078576,9,fall
561,2021-09-23,09:40:00,9,19.52,20078576,9,fall
562,2021-09-23,09:45:00,8.97,19.62,20078576,9,fall
563,2021-09-23,09:50:00,8.95,19.74,20078576,9,fall
564,2021-09-23,09:55:00,8.92,19.84,20078576,9,fall
565,2021-09-23,10:00:00,8.91,19.92,20078576,9,fall
566,2021-09-23,10:05:00,8.87,20,20078576,9,fall
567,2021-09-23,10:10:00,8.86,20.08,20078576,9,fall
568,2021-09-23,10:15:00,8.84,20.14,20078576,9,fall
569,2021-09-23,10:20:00,8.82,20.22,20078576,9,fall
570,2021-09-23,10:25:00,8.81,20.28,20078576,9,fall
571,2021-09-23,10:30:00,8.74,20.52,20078576,9,fall
572,2021-09-23,10:35:00,8.72,20.66,20078576,9,fall
573,2021-09-23,10:40:00,8.7,20.72,20078576,9,fall
574,2021-09-23,10:45:00,8.68,20.82,20078576,9,fall
575,2021-09-23,10:50:00,8.67,20.88,20078576,9,fall
576,2021-09-23,10:50:08,NA,NA,20078576,9,fall
577,2021-09-23,10:50:10,NA,NA,20078576,9,fall
578,2021-09-23,10:50:12,NA,NA,20078576,9,fall
1,2021-09-21,11:00:00,9.44,16.9,20342002,9,fall
2,2021-09-21,11:05:00,9.48,16.94,20342002,9,fall
3,2021-09-21,11:10:00,9.51,16.98,20342002,9,fall
4,2021-09-21,11:15:00,9.49,17,20342002,9,fall
5,2021-09-21,11:20:00,9.51,17,20342002,9,fall
6,2021-09-21,11:25:00,9.52,17.04,20342002,9,fall
7,2021-09-21,11:30:00,9.53,17.06,20342002,9,fall
8,2021-09-21,11:35:00,9.57,17.12,20342002,9,fall
9,2021-09-21,11:40:00,9.56,17.16,20342002,9,fall
10,2021-09-21,11:45:00,9.57,17.2,20342002,9,fall
11,2021-09-21,11:50:00,9.54,17.24,20342002,9,fall
12,2021-09-21,11:55:00,9.56,17.26,20342002,9,fall
13,2021-09-21,12:00:00,9.56,17.28,20342002,9,fall
14,2021-09-21,12:05:00,9.57,17.3,20342002,9,fall
15,2021-09-21,12:10:00,9.56,17.36,20342002,9,fall
16,2021-09-21,12:15:00,9.58,17.42,20342002,9,fall
17,2021-09-21,12:20:00,9.62,17.46,20342002,9,fall
18,2021-09-21,12:25:00,9.62,17.5,20342002,9,fall
19,2021-09-21,12:30:00,9.62,17.54,20342002,9,fall
20,2021-09-21,12:35:00,9.66,17.58,20342002,9,fall
21,2021-09-21,12:40:00,9.57,17.58,20342002,9,fall
22,2021-09-21,12:45:00,9.46,17.46,20342002,9,fall
23,2021-09-21,12:50:00,9.57,17.42,20342002,9,fall
24,2021-09-21,12:55:00,9.57,17.44,20342002,9,fall
25,2021-09-21,13:00:00,9.58,17.48,20342002,9,fall
26,2021-09-21,13:05:00,9.54,17.46,20342002,9,fall
27,2021-09-21,13:10:00,9.54,17.62,20342002,9,fall
28,2021-09-21,13:15:00,9.54,17.62,20342002,9,fall
29,2021-09-21,13:20:00,9.56,17.66,20342002,9,fall
30,2021-09-21,13:25:00,9.57,17.68,20342002,9,fall
31,2021-09-21,13:30:00,9.59,17.68,20342002,9,fall
32,2021-09-21,13:35:00,9.66,17.7,20342002,9,fall
33,2021-09-21,13:40:00,9.54,17.66,20342002,9,fall
34,2021-09-21,13:45:00,9.46,17.58,20342002,9,fall
35,2021-09-21,13:50:00,9.43,17.46,20342002,9,fall
36,2021-09-21,13:55:00,9.45,17.36,20342002,9,fall
37,2021-09-21,14:00:00,9.44,17.3,20342002,9,fall
38,2021-09-21,14:05:00,9.48,17.36,20342002,9,fall
39,2021-09-21,14:10:00,9.44,17.36,20342002,9,fall
40,2021-09-21,14:15:00,9.45,17.34,20342002,9,fall
41,2021-09-21,14:20:00,9.4,17.32,20342002,9,fall
42,2021-09-21,14:25:00,9.4,17.22,20342002,9,fall
43,2021-09-21,14:30:00,9.44,17.14,20342002,9,fall
44,2021-09-21,14:35:00,9.46,17.1,20342002,9,fall
45,2021-09-21,14:40:00,9.48,17.06,20342002,9,fall
46,2021-09-21,14:45:00,9.49,17.08,20342002,9,fall
47,2021-09-21,14:50:00,9.5,17.08,20342002,9,fall
48,2021-09-21,14:55:00,9.45,17.1,20342002,9,fall
49,2021-09-21,15:00:00,9.48,17.14,20342002,9,fall
50,2021-09-21,15:05:00,9.53,17.24,20342002,9,fall
51,2021-09-21,15:10:00,9.52,17.3,20342002,9,fall
52,2021-09-21,15:15:00,9.53,17.24,20342002,9,fall
53,2021-09-21,15:20:00,9.51,17.2,20342002,9,fall
54,2021-09-21,15:25:00,9.43,17.12,20342002,9,fall
55,2021-09-21,15:30:00,9.42,17.04,20342002,9,fall
56,2021-09-21,15:35:00,9.44,17,20342002,9,fall
57,2021-09-21,15:40:00,9.45,16.98,20342002,9,fall
58,2021-09-21,15:45:00,9.45,17,20342002,9,fall
59,2021-09-21,15:50:00,9.46,16.98,20342002,9,fall
60,2021-09-21,15:55:00,9.48,16.96,20342002,9,fall
61,2021-09-21,16:00:00,9.51,16.94,20342002,9,fall
62,2021-09-21,16:05:00,9.48,16.94,20342002,9,fall
63,2021-09-21,16:10:00,9.49,16.9,20342002,9,fall
64,2021-09-21,16:15:00,9.46,16.88,20342002,9,fall
65,2021-09-21,16:20:00,9.45,16.86,20342002,9,fall
66,2021-09-21,16:25:00,9.46,16.84,20342002,9,fall
67,2021-09-21,16:30:00,9.43,16.82,20342002,9,fall
68,2021-09-21,16:35:00,9.43,16.8,20342002,9,fall
69,2021-09-21,16:40:00,9.44,16.78,20342002,9,fall
70,2021-09-21,16:45:00,9.45,16.74,20342002,9,fall
71,2021-09-21,16:50:00,9.45,16.74,20342002,9,fall
72,2021-09-21,16:55:00,9.44,16.74,20342002,9,fall
73,2021-09-21,17:00:00,9.46,16.72,20342002,9,fall
74,2021-09-21,17:05:00,9.44,16.72,20342002,9,fall
75,2021-09-21,17:10:00,9.44,16.72,20342002,9,fall
76,2021-09-21,17:15:00,9.45,16.72,20342002,9,fall
77,2021-09-21,17:20:00,9.44,16.7,20342002,9,fall
78,2021-09-21,17:25:00,9.41,16.7,20342002,9,fall
79,2021-09-21,17:30:00,9.41,16.7,20342002,9,fall
80,2021-09-21,17:35:00,9.38,16.68,20342002,9,fall
81,2021-09-21,17:40:00,9.36,16.66,20342002,9,fall
82,2021-09-21,17:45:00,9.38,16.64,20342002,9,fall
83,2021-09-21,17:50:00,9.35,16.64,20342002,9,fall
84,2021-09-21,17:55:00,9.4,16.62,20342002,9,fall
85,2021-09-21,18:00:00,9.4,16.6,20342002,9,fall
86,2021-09-21,18:05:00,9.43,16.6,20342002,9,fall
87,2021-09-21,18:10:00,9.43,16.6,20342002,9,fall
88,2021-09-21,18:15:00,9.43,16.58,20342002,9,fall
89,2021-09-21,18:20:00,9.44,16.56,20342002,9,fall
90,2021-09-21,18:25:00,9.43,16.54,20342002,9,fall
91,2021-09-21,18:30:00,9.43,16.52,20342002,9,fall
92,2021-09-21,18:35:00,9.42,16.5,20342002,9,fall
93,2021-09-21,18:40:00,9.42,16.46,20342002,9,fall
94,2021-09-21,18:45:00,9.44,16.44,20342002,9,fall
95,2021-09-21,18:50:00,9.43,16.44,20342002,9,fall
96,2021-09-21,18:55:00,9.42,16.42,20342002,9,fall
97,2021-09-21,19:00:00,9.4,16.4,20342002,9,fall
98,2021-09-21,19:05:00,9.41,16.38,20342002,9,fall
99,2021-09-21,19:10:00,9.41,16.38,20342002,9,fall
100,2021-09-21,19:15:00,9.4,16.34,20342002,9,fall
101,2021-09-21,19:20:00,9.4,16.32,20342002,9,fall
102,2021-09-21,19:25:00,9.38,16.28,20342002,9,fall
103,2021-09-21,19:30:00,9.38,16.26,20342002,9,fall
104,2021-09-21,19:35:00,9.36,16.26,20342002,9,fall
105,2021-09-21,19:40:00,9.36,16.22,20342002,9,fall
106,2021-09-21,19:45:00,9.38,16.22,20342002,9,fall
107,2021-09-21,19:50:00,9.38,16.18,20342002,9,fall
108,2021-09-21,19:55:00,9.4,16.16,20342002,9,fall
109,2021-09-21,20:00:00,9.37,16.14,20342002,9,fall
110,2021-09-21,20:05:00,9.37,16.12,20342002,9,fall
111,2021-09-21,20:10:00,9.4,16.08,20342002,9,fall
112,2021-09-21,20:15:00,9.38,16.06,20342002,9,fall
113,2021-09-21,20:20:00,9.41,16.04,20342002,9,fall
114,2021-09-21,20:25:00,9.43,16.02,20342002,9,fall
115,2021-09-21,20:30:00,9.43,16,20342002,9,fall
116,2021-09-21,20:35:00,9.43,15.98,20342002,9,fall
117,2021-09-21,20:40:00,9.41,15.96,20342002,9,fall
118,2021-09-21,20:45:00,9.36,15.96,20342002,9,fall
119,2021-09-21,20:50:00,9.34,15.94,20342002,9,fall
120,2021-09-21,20:55:00,9.21,15.9,20342002,9,fall
121,2021-09-21,21:00:00,9.14,15.84,20342002,9,fall
122,2021-09-21,21:05:00,9.27,15.92,20342002,9,fall
123,2021-09-21,21:10:00,9.29,15.98,20342002,9,fall
124,2021-09-21,21:15:00,9.28,16,20342002,9,fall
125,2021-09-21,21:20:00,9.28,16.04,20342002,9,fall
126,2021-09-21,21:25:00,9.26,16.06,20342002,9,fall
127,2021-09-21,21:30:00,9.27,16.04,20342002,9,fall
128,2021-09-21,21:35:00,9.26,16.04,20342002,9,fall
129,2021-09-21,21:40:00,9.27,16.04,20342002,9,fall
130,2021-09-21,21:45:00,9.24,16.02,20342002,9,fall
131,2021-09-21,21:50:00,9.26,16.02,20342002,9,fall
132,2021-09-21,21:55:00,9.27,16.02,20342002,9,fall
133,2021-09-21,22:00:00,9.26,16.04,20342002,9,fall
134,2021-09-21,22:05:00,9.2,15.98,20342002,9,fall
135,2021-09-21,22:10:00,9.25,15.96,20342002,9,fall
136,2021-09-21,22:15:00,9.26,15.94,20342002,9,fall
137,2021-09-21,22:20:00,9.26,15.92,20342002,9,fall
138,2021-09-21,22:25:00,9.26,15.88,20342002,9,fall
139,2021-09-21,22:30:00,9.25,15.88,20342002,9,fall
140,2021-09-21,22:35:00,9.19,15.92,20342002,9,fall
141,2021-09-21,22:40:00,9.25,15.82,20342002,9,fall
142,2021-09-21,22:45:00,9.26,15.8,20342002,9,fall
143,2021-09-21,22:50:00,9.28,15.86,20342002,9,fall
144,2021-09-21,22:55:00,9.25,15.92,20342002,9,fall
145,2021-09-21,23:00:00,9.26,15.96,20342002,9,fall
146,2021-09-21,23:05:00,9.25,15.94,20342002,9,fall
147,2021-09-21,23:10:00,9.25,15.92,20342002,9,fall
148,2021-09-21,23:15:00,9.24,15.88,20342002,9,fall
149,2021-09-21,23:20:00,9.26,15.9,20342002,9,fall
150,2021-09-21,23:25:00,9.26,15.94,20342002,9,fall
151,2021-09-21,23:30:00,9.26,15.96,20342002,9,fall
152,2021-09-21,23:35:00,9.27,15.98,20342002,9,fall
153,2021-09-21,23:40:00,9.26,15.96,20342002,9,fall
154,2021-09-21,23:45:00,9.25,15.96,20342002,9,fall
155,2021-09-21,23:50:00,9.26,15.96,20342002,9,fall
156,2021-09-21,23:55:00,9.25,15.98,20342002,9,fall
157,2021-09-22,00:00:00,9.25,15.98,20342002,9,fall
158,2021-09-22,00:05:00,9.24,15.96,20342002,9,fall
159,2021-09-22,00:10:00,9.24,15.92,20342002,9,fall
160,2021-09-22,00:15:00,9.25,15.88,20342002,9,fall
161,2021-09-22,00:20:00,9.26,15.9,20342002,9,fall
162,2021-09-22,00:25:00,9.25,15.9,20342002,9,fall
163,2021-09-22,00:30:00,9.24,15.88,20342002,9,fall
164,2021-09-22,00:35:00,9.25,15.84,20342002,9,fall
165,2021-09-22,00:40:00,9.25,15.86,20342002,9,fall
166,2021-09-22,00:45:00,9.25,15.86,20342002,9,fall
167,2021-09-22,00:50:00,9.24,15.86,20342002,9,fall
168,2021-09-22,00:55:00,9.24,15.84,20342002,9,fall
169,2021-09-22,01:00:00,9.22,15.82,20342002,9,fall
170,2021-09-22,01:05:00,9.22,15.78,20342002,9,fall
171,2021-09-22,01:10:00,9.24,15.76,20342002,9,fall
172,2021-09-22,01:15:00,9.25,15.76,20342002,9,fall
173,2021-09-22,01:20:00,9.24,15.76,20342002,9,fall
174,2021-09-22,01:25:00,9.18,15.76,20342002,9,fall
175,2021-09-22,01:30:00,9.25,15.72,20342002,9,fall
176,2021-09-22,01:35:00,9.26,15.74,20342002,9,fall
177,2021-09-22,01:40:00,9.26,15.76,20342002,9,fall
178,2021-09-22,01:45:00,9.22,15.78,20342002,9,fall
179,2021-09-22,01:50:00,9.25,15.78,20342002,9,fall
180,2021-09-22,01:55:00,9.24,15.78,20342002,9,fall
181,2021-09-22,02:00:00,9.24,15.8,20342002,9,fall
182,2021-09-22,02:05:00,9.22,15.78,20342002,9,fall
183,2021-09-22,02:10:00,9.24,15.78,20342002,9,fall
184,2021-09-22,02:15:00,9.24,15.74,20342002,9,fall
185,2021-09-22,02:20:00,9.25,15.7,20342002,9,fall
186,2021-09-22,02:25:00,9.26,15.74,20342002,9,fall
187,2021-09-22,02:30:00,9.25,15.82,20342002,9,fall
188,2021-09-22,02:35:00,9.22,15.84,20342002,9,fall
189,2021-09-22,02:40:00,9.24,15.82,20342002,9,fall
190,2021-09-22,02:45:00,9.21,15.82,20342002,9,fall
191,2021-09-22,02:50:00,9.24,15.8,20342002,9,fall
192,2021-09-22,02:55:00,9.22,15.8,20342002,9,fall
193,2021-09-22,03:00:00,9.22,15.82,20342002,9,fall
194,2021-09-22,03:05:00,9.22,15.8,20342002,9,fall
195,2021-09-22,03:10:00,9.21,15.8,20342002,9,fall
196,2021-09-22,03:15:00,9.2,15.78,20342002,9,fall
197,2021-09-22,03:20:00,9.21,15.74,20342002,9,fall
198,2021-09-22,03:25:00,9.22,15.78,20342002,9,fall
199,2021-09-22,03:30:00,9.21,15.84,20342002,9,fall
200,2021-09-22,03:35:00,9.21,15.84,20342002,9,fall
201,2021-09-22,03:40:00,9.22,15.84,20342002,9,fall
202,2021-09-22,03:45:00,9.2,15.84,20342002,9,fall
203,2021-09-22,03:50:00,9.19,15.8,20342002,9,fall
204,2021-09-22,03:55:00,9.19,15.76,20342002,9,fall
205,2021-09-22,04:00:00,9.2,15.74,20342002,9,fall
206,2021-09-22,04:05:00,9.19,15.76,20342002,9,fall
207,2021-09-22,04:10:00,9.2,15.78,20342002,9,fall
208,2021-09-22,04:15:00,9.14,15.82,20342002,9,fall
209,2021-09-22,04:20:00,9.16,15.82,20342002,9,fall
210,2021-09-22,04:25:00,9.04,15.8,20342002,9,fall
211,2021-09-22,04:30:00,9.14,15.78,20342002,9,fall
212,2021-09-22,04:35:00,9.16,15.74,20342002,9,fall
213,2021-09-22,04:40:00,9.19,15.68,20342002,9,fall
214,2021-09-22,04:45:00,9.1,15.62,20342002,9,fall
215,2021-09-22,04:50:00,9.13,15.56,20342002,9,fall
216,2021-09-22,04:55:00,9.19,15.58,20342002,9,fall
217,2021-09-22,05:00:00,9.22,15.62,20342002,9,fall
218,2021-09-22,05:05:00,9.24,15.64,20342002,9,fall
219,2021-09-22,05:10:00,9.24,15.7,20342002,9,fall
220,2021-09-22,05:15:00,9.24,15.72,20342002,9,fall
221,2021-09-22,05:20:00,9.22,15.72,20342002,9,fall
222,2021-09-22,05:25:00,9.24,15.72,20342002,9,fall
223,2021-09-22,05:30:00,9.21,15.7,20342002,9,fall
224,2021-09-22,05:35:00,9.21,15.72,20342002,9,fall
225,2021-09-22,05:40:00,9.22,15.74,20342002,9,fall
226,2021-09-22,05:45:00,9.22,15.74,20342002,9,fall
227,2021-09-22,05:50:00,9.21,15.74,20342002,9,fall
228,2021-09-22,05:55:00,9.21,15.74,20342002,9,fall
229,2021-09-22,06:00:00,9.21,15.72,20342002,9,fall
230,2021-09-22,06:05:00,9.22,15.7,20342002,9,fall
231,2021-09-22,06:10:00,9.24,15.66,20342002,9,fall
232,2021-09-22,06:15:00,9.2,15.66,20342002,9,fall
233,2021-09-22,06:20:00,9.19,15.68,20342002,9,fall
234,2021-09-22,06:25:00,9.21,15.7,20342002,9,fall
235,2021-09-22,06:30:00,9.21,15.7,20342002,9,fall
236,2021-09-22,06:35:00,9.22,15.68,20342002,9,fall
237,2021-09-22,06:40:00,9.21,15.7,20342002,9,fall
238,2021-09-22,06:45:00,9.22,15.74,20342002,9,fall
239,2021-09-22,06:50:00,9.21,15.78,20342002,9,fall
240,2021-09-22,06:55:00,9.21,15.78,20342002,9,fall
241,2021-09-22,07:00:00,9.21,15.76,20342002,9,fall
242,2021-09-22,07:05:00,9.21,15.76,20342002,9,fall
243,2021-09-22,07:10:00,9.21,15.76,20342002,9,fall
244,2021-09-22,07:15:00,9.21,15.72,20342002,9,fall
245,2021-09-22,07:20:00,9.24,15.74,20342002,9,fall
246,2021-09-22,07:25:00,9.22,15.74,20342002,9,fall
247,2021-09-22,07:30:00,9.21,15.74,20342002,9,fall
248,2021-09-22,07:35:00,9.22,15.74,20342002,9,fall
249,2021-09-22,07:40:00,9.24,15.74,20342002,9,fall
250,2021-09-22,07:45:00,9.22,15.76,20342002,9,fall
251,2021-09-22,07:50:00,9.22,15.78,20342002,9,fall
252,2021-09-22,07:55:00,9.24,15.8,20342002,9,fall
253,2021-09-22,08:00:00,9.24,15.78,20342002,9,fall
254,2021-09-22,08:05:00,9.24,15.82,20342002,9,fall
255,2021-09-22,08:10:00,9.24,15.88,20342002,9,fall
256,2021-09-22,08:15:00,9.24,15.94,20342002,9,fall
257,2021-09-22,08:20:00,9.24,15.98,20342002,9,fall
258,2021-09-22,08:25:00,9.22,16,20342002,9,fall
259,2021-09-22,08:30:00,9.22,16.02,20342002,9,fall
260,2021-09-22,08:35:00,9.22,16.02,20342002,9,fall
261,2021-09-22,08:40:00,9.24,16.04,20342002,9,fall
262,2021-09-22,08:45:00,9.24,16.06,20342002,9,fall
263,2021-09-22,08:50:00,9.25,16.08,20342002,9,fall
264,2021-09-22,08:55:00,9.26,16.1,20342002,9,fall
265,2021-09-22,09:00:00,9.28,16.1,20342002,9,fall
266,2021-09-22,09:05:00,9.29,16.12,20342002,9,fall
267,2021-09-22,09:10:00,9.29,16.14,20342002,9,fall
268,2021-09-22,09:15:00,9.33,16.18,20342002,9,fall
269,2021-09-22,09:20:00,9.34,16.22,20342002,9,fall
270,2021-09-22,09:25:00,9.35,16.24,20342002,9,fall
271,2021-09-22,09:30:00,9.34,16.28,20342002,9,fall
272,2021-09-22,09:35:00,9.35,16.32,20342002,9,fall
273,2021-09-22,09:40:00,9.35,16.36,20342002,9,fall
274,2021-09-22,09:45:00,9.36,16.4,20342002,9,fall
275,2021-09-22,09:50:00,9.36,16.44,20342002,9,fall
276,2021-09-22,09:55:00,9.37,16.48,20342002,9,fall
277,2021-09-22,10:00:00,9.37,16.5,20342002,9,fall
278,2021-09-22,10:05:00,9.36,16.54,20342002,9,fall
279,2021-09-22,10:10:00,9.35,16.54,20342002,9,fall
280,2021-09-22,10:15:00,9.37,16.52,20342002,9,fall
281,2021-09-22,10:20:00,9.4,16.54,20342002,9,fall
282,2021-09-22,10:25:00,9.37,16.54,20342002,9,fall
283,2021-09-22,10:30:00,9.38,16.54,20342002,9,fall
284,2021-09-22,10:35:00,9.38,16.56,20342002,9,fall
285,2021-09-22,10:40:00,9.4,16.56,20342002,9,fall
286,2021-09-22,10:45:00,9.37,16.56,20342002,9,fall
287,2021-09-22,10:50:00,9.4,16.54,20342002,9,fall
288,2021-09-22,10:55:00,9.37,16.54,20342002,9,fall
289,2021-09-22,11:00:00,9.38,16.52,20342002,9,fall
290,2021-09-22,11:05:00,9.4,16.52,20342002,9,fall
291,2021-09-22,11:10:00,9.4,16.52,20342002,9,fall
292,2021-09-22,11:15:00,9.4,16.54,20342002,9,fall
293,2021-09-22,11:20:00,9.38,16.54,20342002,9,fall
294,2021-09-22,11:25:00,9.4,16.56,20342002,9,fall
